TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
b_b005871,2210060006,,2210060006,,2022-10-06 19:00:00.000,5,
b_b004718,2210010007,,2210010007,,2022-10-01 19:00:00.000,15,
b_b011080,2210300012,,2210300012,,2022-10-30 20:30:00.000,1,
b_b004901,2210220003,,2210220003,,2022-10-22 13:00:00.000,15,
b_b010049,2211050010,,2211050010,,2022-11-05 16:30:00.000,11,
b_b006808,2210070009,,2210070009,,2022-10-07 20:00:00.000,1,
b_b011045,2210310001,2210310001,,2022-10-31 09:30:00.000,,,
b_b001191,2208280003,,2208280003,,2022-08-28 13:00:00.000,15,
b_b008369,2210160004,,2210160004,,2022-10-16 15:00:00.000,1,
b_b011852,2210310001,2210310001,,2022-10-31 10:00:00.000,,,
b_b010037,2210300005,,2210300005,,2022-10-30 10:30:00.000,1,
b_b014090,2210290001,2210290001,,2022-10-29 09:00:00.000,,,
b_b000642,2208210001,2208210001,,2022-08-21 05:30:00.000,,,
b_b009969,2210250003,,2210250003,,2022-10-25 18:00:00.000,15,
b_b014336,2210290007,,2210290007,,2022-10-29 20:00:00.000,1,
b_b000078,2208170006,,2208170006,,2022-08-17 12:30:00.000,1,
b_b001945,2208250001,,2208250001,,2022-08-25 11:30:00.000,1,
b_b001072,2208200008,,2208200008,,2022-08-20 12:30:00.000,15,
b_b006669,2210080001,,2210080001,,2022-10-08 11:00:00.000,1,
b_b012143,2210290003,,2210290003,,2022-10-29 12:30:00.000,13,
b_b005116,2209300002,,2209300002,,2022-09-30 10:00:00.000,13,
b_b002957,2208310005,,2208310005,,2022-08-31 16:00:00.000,2,
b_b004944,2209280005,,2209280005,,2022-09-28 13:30:00.000,4,
b_b012382,2210290003,,2210290003,,2022-10-29 08:30:00.000,7,
b_b009291,2210290002,,2210290002,,2022-10-29 18:00:00.000,1,
b_b005747,2210160001,,2210160001,,2022-10-16 11:30:00.000,15,
b_b001405,2208190003,,2208190003,,2022-08-19 12:00:00.000,1,
b_b000930,2208190001,2208190001,,2022-08-19 09:30:00.000,,,
b_b000109,2208060004,,2208060004,,2022-08-06 13:00:00.000,1,
b_b009552,2210300008,,2210300008,,2022-10-30 20:30:00.000,13,
b_b015510,2211010007,,2211010007,,2022-11-01 20:00:00.000,15,
b_b011806,2210300004,,2210300004,,2022-10-30 14:00:00.000,15,
b_b010032,2210260005,,2210260005,,2022-10-26 14:30:00.000,15,
b_b014200,2210290001,2210290001,,2022-10-29 08:00:00.000,,,
b_b003120,2208210001,,2208210001,,2022-08-21 11:30:00.000,15,
b_b000555,2208300003,,2208300003,,2022-08-30 16:30:00.000,13,15
b_b010961,2210220006,,2210220006,,2022-10-22 15:00:00.000,1,
b_b005688,2210220008,,2210220008,,2022-10-22 19:30:00.000,15,15
b_b009781,2210180001,2210180001,,2022-10-18 10:30:00.000,,,
b_b001259,2209070008,,2209070008,,2022-09-07 21:30:00.000,5,
b_b003068,2208210003,,2208210003,,2022-08-21 12:00:00.000,15,
b_b001942,2208280006,,2208280006,,2022-08-28 15:30:00.000,1,
b_b003025,2208240009,,2208240009,,2022-08-24 22:00:00.000,15,
