TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
b_b018568,B03,b018568,13;21;22;3;,2022-11-11,2022-11-12,,,13;21;22;3;,13;22;3
b_b011983,B06,b011983,22;25;2;,2022-10-30,2022-10-31,자가용,,22;25;2;,3;25;22
b_b018577,B04,b018577,1;3;4;5;6;,2022-11-13,2022-11-14,,경상권에 거주하는 40세 이상 부모 동반,1;3;4;5;6;,13;6;4
b_b015952,B01,b015952,12;2;3;5;6;,2022-10-29,2022-10-30,,,12;2;3;5;6;,2;21;6
b_b007551,B04,b007551,22;26;4;,2022-10-22,2022-10-23,,경상권 외에 거주하는 39세 이하 커플,22;26;4;,3;22;26
c_c005325,B04,c005325,1;3;22;24;21;22;23;9;11;5;27;28;,2022-10-09,2022-10-11,자가용,,1;3;22;24;21;22;23;9;11;5;27;28;,1;22;6
b_b014896,B03,b014896,3;,2022-11-01,2022-11-04,대중교통 등,,3;,3;1;22
b_b003788,B05,b003788,2;21;22;24;26;,2022-09-24,2022-09-25,자가용,,2;21;22;24;26;,8;21;22
b_b015212,B03,b015212,2;3;6;7;,2022-10-30,2022-11-01,자가용,,2;3;6;7;,3;2;4
b_b011052,B02,b011052,1;22;23;,2022-10-26,2022-10-27,,,1;22;23;,1;22;23
b_b014102,B01,b014102,22;3;4;6;,2022-10-30,2022-10-31,자가용,수도권/강원에 거주하는 40세 이상 3인 이상 친구,22;3;4;6;,3;4;6
b_b018552,B06,b018552,1;,2022-11-11,2022-11-12,,,1;,1;4;26
b_b005125,B03,b005125,11;12;13;4;9;,2022-10-29,2022-10-31,자가용,,11;12;13;4;9;,3;4;6
b_b000011,B01,b000011,1;22;23;25;26;,2022-08-26,2022-08-28,대중교통 등,,2;,21;23;22
b_b006161,B01,b006161,28;8;,2022-10-03,2022-10-04,자가용,,28;8;,8;1;4
b_b007946,B03,b007946,21;22;27;,2022-10-16,2022-10-17,자가용,,21;22;27;,21;22;2
b_b000484,B01,b000484,21;,2022-08-13,2022-08-16,자가용,,2;,21;27;24
b_b009948,B01,b009948,22;24;8;,2022-10-28,2022-10-30,자가용,,22;24;8;,8;24;22
b_b000152,B01,b000152,2;21;22;4;5;,2022-08-09,2022-08-12,자가용,수도권/강원에 거주하는 39세 이하 커플,2;,11;24;2
b_b004811,B01,b004811,3;,2022-10-01,2022-10-03,자가용,,3;,23;6;3
b_b004917,B01,b004917,2;21;22;4;8;,2022-10-08,2022-10-10,자가용,,2;21;22;4;8;,9;8;2
b_b002738,B03,b002738,2;21;22;3;4;,2022-09-02,2022-09-05,대중교통 등,,2;21;22;3;4;,2;3;22
b_b000287,B05,b000287,2;22;28;,2022-08-13,2022-08-16,대중교통 등,경상권에 거주하는 39세 이하 커플,2;,22;2;4
b_b001821,B01,b001821,1;21;27;28;,2022-09-08,2022-09-10,대중교통 등,,1;21;27;28;,27;28;21
b_b007352,B03,b007352,1;3;2;,2022-10-30,2022-10-31,대중교통 등,,1;3;2;,2;3;1
b_b011164,B03,b011164,22;6;,2022-10-27,2022-10-28,,,22;6;,6;22;11
b_b000250,B01,b000250,23;4;5;,2022-08-27,2022-08-30,자가용,수도권/강원에 거주하는 39세 이하 자녀 동반,4;,23;5;4
b_b010062,B06,b010062,21;22;,2022-10-22,2022-10-23,자가용,,21;22;,21;22;27
b_b002248,B04,b002248,1;4;5;6;7;,2022-08-21,2022-08-24,대중교통 등,,1;4;5;6;7;,22;5;26
b_b008462,B01,b008462,27;28;,2022-10-30,2022-10-31,대중교통 등,,27;28;,27;28;9
b_b006086,B02,b006086,7;,2022-10-22,2022-10-24,대중교통 등,,7;,1;7;4
b_b004627,B03,b004627,22;26;3;6;,2022-09-29,2022-09-30,자가용,,22;26;3;6;,3;22;6
b_b004489,B03,b004489,21;22;23;3;,2022-09-20,2022-09-22,대중교통 등,,21;22;23;3;,3;11;2
b_b004444,B04,b004444,1;21;28;9;,2022-10-01,2022-10-03,대중교통 등,,1;21;28;9;,21;24;27
b_b001072,B03,b001072,21;22;27;6;9;,2022-08-20,2022-08-22,자가용,,21;22;27;6;9;,22;26;2
b_b003956,B05,b003956,1;2;3;4;7;,2022-09-17,2022-09-19,자가용,경상권에 거주하는 39세 이하 커플,1;2;3;4;7;,22;3;4
b_b004913,B01,b004913,23;28;,2022-09-30,2022-10-02,자가용,,23;28;,23;10;2
b_b002561,B01,b002561,2;21;28;6;,2022-08-19,2022-08-22,자가용,수도권/강원에 거주하는 39세 이하 자녀 동반,2;21;28;6;,2;21;6
b_b000929,B01,b000929,1;21;27;,2022-08-17,2022-08-22,자가용,,1;21;27;,21;27;3
b_b000609,B01,b000609,2;21;23;25;4;,2022-08-29,2022-08-31,자가용,,2;,21;23;22
b_b006274,B04,b006274,22;26;6;,2022-09-29,2022-09-30,자가용,,22;26;6;,22;26;6
b_b006726,B06,b006726,21;22;26;3;8;,2022-10-02,2022-10-03,,,21;22;26;3;8;,3;5;22
b_b007326,B01,b007326,21;22;23;24;26;,2022-10-14,2022-10-15,자가용,,21;22;23;24;26;,23;26;6
b_b005790,B01,b005790,3;6;,2022-10-30,2022-11-01,대중교통 등,,3;6;,3;24;6
b_b012360,B01,b012360,21;22;23;24;,2022-10-30,2022-11-01,자가용,,21;22;23;24;,23;22;24
b_b015712,B01,b015712,22;26;27;,2022-10-29,2022-10-31,자가용,,22;26;27;,22;26;27
b_b018541,B03,b018541,22;26;3;,2022-11-11,2022-11-12,,,22;26;3;,22;26;3
b_b004614,B05,b004614,21;22;24;26;4;,2022-09-24,2022-09-26,대중교통 등,,21;22;24;26;4;,21;27;26
b_b016518,B03,b016518,3;,2022-11-01,2022-11-02,,경상권에 거주하는 39세 이하 커플,3;,3;22;4
b_b011979,B06,b011979,1;21;22;23;26;,2022-10-28,2022-10-30,자가용,,1;21;22;23;26;,9;6;23
b_b004679,B01,b004679,10;22;23;24;4;,2022-09-26,2022-09-28,자가용,,10;22;23;24;4;,22;23;24
b_b011133,B03,b011133,21;,2022-10-29,2022-10-30,,,21;,3;21;1
b_b009387,B03,b009387,3;13;22;,2022-10-16,2022-10-17,대중교통 등,,3;13;22;,13;22;6
b_b003389,B01,b003389,3;4;,2022-08-26,2022-08-28,자가용,수도권/강원에 거주하는 39세 이하 자녀 동반,3;4;,4;3;22
b_b000083,B02,b000083,2;22;24;3;,2022-08-05,2022-08-08,자가용,,2;,2;24;6
b_b003914,B01,b003914,1;2;21;22;4;,2022-09-25,2022-09-27,자가용,,1;2;21;22;4;,2;4;1
b_b002664,B01,b002664,2;21;23;24;,2022-08-22,2022-08-26,자가용,,2;21;23;24;,21;3;23
b_b006246,B01,b006246,12;6;,2022-10-09,2022-10-10,자가용,,12;6;,2;1;4
b_b000914,B03,b000914,3;,2022-08-20,2022-08-22,자가용,,3;,3;4;6
b_b005828,B01,b005828,22;26;27;28;7;,2022-10-02,2022-10-04,대중교통 등,,22;26;27;28;7;,9;22;28
b_b004242,B01,b004242,5;,2022-09-24,2022-09-26,자가용,수도권/강원에 거주하는 39세 이하 커플,5;,5;1;7
b_b009506,B05,b009506,24;26;22;,2022-11-05,2022-11-07,대중교통 등,,24;26;22;,24;22;26
b_b002626,B03,b002626,10;22;26;5;8;,2022-08-25,2022-08-27,대중교통 등,,10;22;26;5;8;,22;10;4
b_b012207,B03,b012207,12;22;26;4;,2022-10-29,2022-10-30,대중교통 등,,12;22;26;4;,3;26;22
b_b005747,B01,b005747,22;4;,2022-10-15,2022-10-17,대중교통 등,,22;4;,4;22;23
b_b006948,B01,b006948,28;,2022-10-08,2022-10-09,자가용,,28;,28;9;1
b_b000599,B03,b000599,21;22;23;25;3;,2022-08-13,2022-08-16,자가용,,3;,3;28;25
b_b011600,B05,b011600,2;6;12;22;,2022-10-31,2022-11-01,,,2;6;12;22;,22;2;12
b_b004060,B01,b004060,1;22;23;6;,2022-09-19,2022-09-22,자가용,,1;22;23;6;,1;6;23
b_b001541,B01,b001541,21;27;3;6;,2022-09-26,2022-09-28,대중교통 등,,21;27;3;6;,21;27;1
b_b014414,B01,b014414,2;23;5;,2022-10-30,2022-11-01,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;23;5;,2;23;21
b_b003025,B03,b003025,13;22;24;3;4;,2022-08-23,2022-08-26,대중교통 등,,13;22;24;3;4;,3;13;4
b_b011679,B04,b011679,1;4;,2022-10-27,2022-10-28,,,1;4;,1;4;24
b_b001741,B03,b001741,1;3;4;6;7;,2022-08-27,2022-08-30,자가용,,1;3;4;6;7;,3;4;1
b_b004838,B01,b004838,2;22;23;,2022-09-24,2022-09-26,자가용,,2;22;23;,23;22;5
b_b004382,B01,b004382,12;2;21;26;,2022-10-01,2022-10-03,자가용,수도권/강원에 거주하는 39세 이하 커플,12;2;21;26;,2;26;12
b_b000760,B03,b000760,3;,2022-08-20,2022-08-23,대중교통 등,,3;,3;22;21
b_b015139,B01,b015139,13;3;5;6;9;,2022-11-01,2022-11-04,대중교통 등,,13;3;5;6;9;,1;4;6
b_b009603,B03,b009603,21;23;3;4;5;,2022-10-25,2022-10-27,대중교통 등,,21;23;3;4;5;,5;3;21
b_b015858,B04,b015858,9;10;,2022-11-05,2022-11-06,,,9;10;,10;4;22
b_b001509,B01,b001509,1;23;28;3;,2022-08-28,2022-08-31,자가용,,1;23;28;3;,28;1;3
b_b004432,B01,b004432,1;2;22;4;6;,2022-09-24,2022-09-25,자가용,수도권/강원에 거주하는 39세 이하 커플,1;2;22;4;6;,22;24;12
b_b008119,B03,b008119,22;23;24;26;,2022-10-16,2022-10-18,자가용,,22;23;24;26;,22;23;26
b_b006843,B03,b006843,22;24;28;,2022-10-08,2022-10-09,자가용,,22;24;28;,1;4;22
b_b011705,B01,b011705,1;3;,2022-11-05,2022-11-06,,수도권/강원에 거주하는 40세 이상 부부,1;3;,3;28;1
b_b006632,B06,b006632,2;9;22;1;1;1;,2022-10-08,2022-10-09,자가용,경상권에 거주하는 40세 이상 자녀 동반,2;9;22;1;1;1;,3;11;4
b_b005995,B06,b005995,22;24;26;6;9;,2022-10-15,2022-10-16,,,22;24;26;6;9;,9;22;26
b_b000458,B01,b000458,10;2;4;5;9;,2022-08-05,2022-08-08,대중교통 등,,2;,2;4;6
b_b004830,B04,b004830,1;2;22;23;25;,2022-10-01,2022-10-03,자가용,,1;2;22;23;25;,1;2;3
b_b005945,B01,b005945,1;22;26;,2022-10-01,2022-10-02,자가용,,1;22;26;,24;9;11
b_b004571,B04,b004571,1;22;6;,2022-09-24,2022-09-26,자가용,경상권에 거주하는 39세 이하 커플,1;22;6;,1;22;6
b_b005015,B06,b005015,21;22;26;28;9;,2022-09-30,2022-10-02,자가용,,21;22;26;28;9;,2;9;21
b_b007118,B03,b007118,21;22;25;8;,2022-10-15,2022-10-16,자가용,,21;22;25;8;,25;8;21
b_b004974,B03,b004974,1;2;26;3;,2022-10-01,2022-10-03,자가용,,1;2;26;3;,1;2;3
b_b006950,B01,b006950,22;24;26;6;9;,2022-10-13,2022-10-14,대중교통 등,,22;24;26;6;9;,6;22;24
b_b006815,B03,b006815,28;,2022-10-15,2022-10-16,,,28;,28;24;21
b_b015253,B06,b015253,23;24;26;4;,2022-10-29,2022-10-31,자가용,경상권 외에 거주하는 39세 이하 커플,23;24;26;4;,9;23;22
b_b001697,B03,b001697,22;23;3;4;6;,2022-08-19,2022-08-22,자가용,,22;23;3;4;6;,3;22;4
b_b011645,B01,b011645,12;6;,2022-11-05,2022-11-06,,,12;6;,12;6;5
b_b004249,B04,b004249,1;22;4;,2022-09-24,2022-09-27,대중교통 등,,1;22;4;,22;23;26
b_b002932,B03,b002932,10;22;24;8;,2022-08-21,2022-08-24,자가용,,10;22;24;8;,8;22;10
b_b005162,B01,b005162,22;27;8;,2022-10-01,2022-10-03,자가용,,22;27;8;,8;22;27
b_b007072,B01,b007072,21;22;23;26;,2022-10-27,2022-10-29,자가용,,21;22;23;26;,21;23;22
b_b004851,B01,b004851,1;13;3;4;9;,2022-09-24,2022-09-26,자가용,,1;13;3;4;9;,9;6;4
b_b014866,B03,b014866,21;24;3;,2022-10-31,2022-11-01,자가용,,21;24;3;,21;24;3
b_b013659,B01,b013659,22;26;,2022-11-02,2022-11-03,,,22;26;,21;22;26
b_b011401,B03,b011401,3;9;12;13;22;24;6;1;,2022-10-29,2022-10-30,자가용,경상권에 거주하는 39세 이하 커플,3;9;12;13;22;24;6;1;,1;3;22
b_b014445,B03,b014445,1;22;4;5;6;,2022-10-29,2022-10-30,자가용,,1;22;4;5;6;,5;3;22
b_b004095,B01,b004095,10;2;21;22;5;,2022-09-26,2022-09-27,대중교통 등,,10;2;21;22;5;,2;10;22
b_b018621,B04,b018621,1;,2022-11-12,2022-11-13,,,1;,4;1;21
b_b000196,B03,b000196,12;4;5;,2022-08-26,2022-08-29,자가용,,4;,4;22;21
b_b002891,B01,b002891,1;11;22;5;8;,2022-09-03,2022-09-05,자가용,수도권/강원에 거주하는 39세 이하 커플,1;11;22;5;8;,8;26;22
b_b006811,B04,b006811,22;28;,2022-10-26,2022-10-27,,,22;28;,22;28;5
b_b004964,B03,b004964,2;22;,2022-09-26,2022-09-28,자가용,,2;22;,2;22;3
b_b000947,B04,b000947,22;23;24;26;,2022-09-03,2022-09-06,자가용,,22;23;24;26;,22;24;4
c_c008802,B04,c008802,22;21;26;1;24;,2022-11-04,2022-11-05,,,22;21;26;1;24;,1;24;22
b_b006383,B06,b006383,2;22;3;6;,2022-10-02,2022-10-03,자가용,,2;22;3;6;,2;6;22
b_b011299,B01,b011299,22;26;28;,2022-10-29,2022-10-30,,,22;26;28;,5;22;26
b_b003034,B01,b003034,10;22;23;,2022-08-28,2022-08-30,자가용,,10;22;23;,10;22;23
b_b002296,B03,b002296,1;3;8;,2022-08-26,2022-08-29,자가용,,1;3;8;,8;1;2
b_b007782,B04,b007782,1;22;7;,2022-10-14,2022-10-15,대중교통 등,경상권 외에 거주하는 39세 이하 커플,1;22;7;,24;7;21
b_b011578,B06,b011578,2;3;,2022-11-05,2022-11-06,,경상권에 거주하는 39세 이하 커플,2;3;,3;27;2
b_b006467,B06,b006467,1;22;26;,2022-10-08,2022-10-09,,,1;22;26;,2;6;11
b_b002787,B01,b002787,10;2;23;7;,2022-08-27,2022-08-29,자가용,,10;2;23;7;,2;7;23
b_b000230,B01,b000230,13;27;3;4;9;,2022-08-13,2022-08-16,자가용,,3;,3;6;5
b_b011154,B03,b011154,11;22;3;,2022-11-06,2022-11-07,,,11;22;3;,3;6;11
b_b000486,B03,b000486,1;3;5;7;8;,2022-08-17,2022-08-19,대중교통 등,,1;,1;5;8
b_b011036,B01,b011036,21;22;,2022-10-29,2022-10-30,,,21;22;,21;22;6
b_b018737,B02,b018737,1;,2022-11-10,2022-11-11,,,1;,1;21;4
b_b014450,B01,b014450,1;2;24;4;6;,2022-10-29,2022-10-31,자가용,,1;2;24;4;6;,23;24;2
b_b012325,B01,b012325,6;1;13;,2022-10-29,2022-10-30,자가용,,6;1;13;,1;6;13
b_b000869,B02,b000869,1;11;23;24;7;,2022-08-17,2022-08-20,대중교통 등,,1;11;23;24;7;,1;7;21
b_b018584,B01,b018584,22;24;26;27;4;,2022-11-10,2022-11-11,,,22;24;26;27;4;,22;24;27
b_b013656,B04,b013656,1;4;,2022-10-28,2022-10-29,,경상권에 거주하는 39세 이하 커플,1;4;,1;6;26
b_b004046,B01,b004046,23;4;5;,2022-09-24,2022-09-26,자가용,수도권/강원에 거주하는 39세 이하 커플,23;4;5;,5;2;1
b_b005315,B04,b005315,6;,2022-10-10,2022-10-12,자가용,,6;,6;9;21
b_b007982,B06,b007982,10;21;22;28;5;,2022-10-30,2022-11-01,자가용,,10;21;22;28;5;,21;3;22
b_b002758,B03,b002758,2;22;,2022-08-20,2022-08-22,자가용,,2;22;,22;2;1
b_b014755,B06,b014755,12;3;6;9;,2022-10-30,2022-11-01,대중교통 등,경상권에 거주하는 39세 이하 커플,12;3;6;9;,3;9;12
b_b011184,B04,b011184,1;10;21;4;6;,2022-10-26,2022-10-27,,,1;10;21;4;6;,22;7;4
b_b015557,B01,b015557,3;4;23;,2022-11-05,2022-11-06,자가용,,3;4;23;,4;1;3
b_b008361,B02,b008361,1;2;3;22;26;23;,2022-10-19,2022-10-21,대중교통 등,,1;2;3;22;26;23;,2;22;26
b_b005422,B01,b005422,22;26;4;,2022-10-01,2022-10-03,자가용,,22;26;4;,26;22;4
b_b011677,B01,b011677,1;12;2;,2022-10-30,2022-10-31,,,1;12;2;,12;2;1
b_b014712,B01,b014712,21;22;27;3;,2022-10-28,2022-10-29,대중교통 등,,21;22;27;3;,3;27;21
b_b000162,B03,b000162,1;2;22;24;3;,2022-08-27,2022-08-30,자가용,,2;,1;2;26
b_b006894,B01,b006894,22;24;26;28;,2022-10-22,2022-10-23,자가용,,22;24;26;28;,22;28;24
b_b000747,B01,b000747,5;,2022-08-17,2022-08-20,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,5;,5;2;22
b_b016586,B01,b016586,12;22;24;3;,2022-11-05,2022-11-07,자가용,,12;22;24;3;,3;22;24
b_b008046,B01,b008046,13;,2022-10-29,2022-10-30,대중교통 등,,13;,3;13;6
c_c002456,B03,c002456,22;24;3;4;,2022-09-27,2022-09-29,대중교통 등,,22;24;3;4;,3;24;22
b_b007002,B01,b007002,24;,2022-10-08,2022-10-09,자가용,,24;,24;3;5
b_b007967,B01,b007967,1;26;22;,2022-10-25,2022-10-27,대중교통 등,,1;26;22;,23;22;26
b_b000645,B04,b000645,21;22;5;,2022-08-06,2022-08-09,대중교통 등,,5;,5;22;4
b_b005369,B04,b005369,1;22;26;4;6;,2022-10-18,2022-10-20,대중교통 등,,1;22;26;4;6;,4;26;22
b_b004673,B03,b004673,21;22;23;26;6;,2022-09-23,2022-09-25,자가용,,21;22;23;26;6;,6;22;23
b_b005890,B03,b005890,2;22;23;3;,2022-10-02,2022-10-04,자가용,,2;22;23;3;,3;22;4
b_b010220,B05,b010220,1;4;2;22;24;6;9;26;,2022-10-22,2022-10-23,자가용,,1;4;2;22;24;6;9;26;,6;22;24
b_b011294,B06,b011294,22;22;,2022-10-27,2022-10-28,,,22;,22;9;24
b_b006568,B03,b006568,1;2;3;,2022-10-26,2022-10-27,대중교통 등,,1;2;3;,3;2;4
b_b007683,B03,b007683,2;22;3;9;,2022-10-30,2022-10-31,,경상권에 거주하는 39세 이하 커플,2;22;3;9;,3;2;9
b_b011613,B03,b011613,10;2;5;,2022-10-29,2022-10-30,,,10;2;5;,6;10;2
b_b004934,B01,b004934,24;26;27;28;5;,2022-10-03,2022-10-05,대중교통 등,,24;26;27;28;5;,10;21;7
b_b011562,B01,b011562,2;22;26;,2022-10-25,2022-10-27,자가용,수도권/강원에 거주하는 39세 이하 커플,2;22;26;,22;2;6
b_b007154,B06,b007154,2;22;28;,2022-10-10,2022-10-11,자가용,경상권에 거주하는 39세 이하 3인 이상 친구,2;22;28;,22;26;9
b_b003910,B04,b003910,1;22;24;4;5;,2022-09-17,2022-09-18,자가용,,1;22;24;4;5;,5;22;21
b_b012138,B04,b012138,1;2;4;9;,2022-11-06,2022-11-07,자가용,경상권에 거주하는 39세 이하 3인 이상 친구,1;2;4;9;,1;11;3
b_b007156,B01,b007156,27;28;5;,2022-10-29,2022-10-30,자가용,,27;28;5;,28;24;27
b_b013717,B06,b013717,2;21;6;,2022-10-29,2022-10-30,,,2;21;6;,2;5;11
b_b000586,B01,b000586,12;22;4;5;6;,2022-08-25,2022-08-28,대중교통 등,,4;,22;6;4
b_b009236,B06,b009236,27;3;,2022-10-26,2022-10-27,,,27;3;,24;21;3
c_c008962,B01,c008962,5;9;24;27;28;,2022-10-26,2022-10-27,,,5;9;24;27;28;,5;22;24
b_b002067,B06,b002067,24;28;,2022-08-19,2022-08-21,자가용,,24;28;,28;24;21
b_b011506,B01,b011506,1;22;26;21;27;6;13;,2022-11-02,2022-11-04,자가용,,1;22;26;21;27;6;13;,1;10;3
b_b003930,B03,b003930,23;3;,2022-09-24,2022-09-26,자가용,경상권에 거주하는 39세 이하 커플,23;3;,3;23;6
b_b005821,B03,b005821,22;3;,2022-10-01,2022-10-02,대중교통 등,경상권에 거주하는 39세 이하 커플,22;3;,1;3;22
b_b013695,B04,b013695,1;11;24;3;6;,2022-10-29,2022-10-30,,경상권에 거주하는 39세 이하 커플,1;11;24;3;6;,24;6;1
b_b000451,B03,b000451,1;11;12;23;6;,2022-08-05,2022-08-08,자가용,,1;,11;7;2
b_b000651,B01,b000651,1;22;27;28;5;,2022-08-22,2022-08-25,대중교통 등,,5;,5;27;28
b_b011641,B03,b011641,1;22;3;,2022-10-27,2022-10-28,,,1;22;3;,3;22;21
b_b006205,B01,b006205,21;23;24;27;3;,2022-10-24,2022-10-26,대중교통 등,,21;23;24;27;3;,27;3;23
b_b011009,B01,b011009,9;,2022-10-26,2022-10-27,,,9;,9;22;24
b_b011680,B06,b011680,3;9;,2022-10-29,2022-10-30,,,3;9;,3;24;22
b_b018622,B04,b018622,21;22;4;6;7;,2022-11-11,2022-11-12,,경상권 외에 거주하는 39세 이하 커플,21;22;4;6;7;,22;26;6
b_b007776,B01,b007776,12;2;22;5;,2022-10-15,2022-10-16,자가용,,12;2;22;5;,2;5;22
b_b012387,B03,b012387,22;24;5;,2022-10-29,2022-10-30,자가용,,22;24;5;,22;12;9
b_b003912,B01,b003912,10;2;5;8;,2022-09-24,2022-09-26,자가용,,10;2;5;8;,2;8;11
b_b001417,B04,b001417,1;2;22;3;4;,2022-08-19,2022-08-22,대중교통 등,경상권 외에 거주하는 39세 이하 커플,1;2;22;3;4;,4;3;1
b_b005832,B06,b005832,10;,2022-10-08,2022-10-10,자가용,,10;,3;10;2
b_b004021,B01,b004021,1;3;4;6;9;,2022-09-21,2022-09-24,자가용,,1;3;4;6;9;,28;3;6
b_b002335,B01,b002335,11;2;22;3;6;,2022-08-20,2022-08-23,대중교통 등,수도권/강원에 거주하는 39세 이하 3인 이상 친구,11;2;22;3;6;,12;4;22
b_b005889,B04,b005889,21;22;26;4;6;,2022-09-30,2022-10-02,자가용,,21;22;26;4;6;,4;21;22
b_b010262,B01,b010262,22;3;4;5;9;,2022-10-22,2022-10-23,대중교통 등,,22;3;4;5;9;,3;4;5
b_b007020,B03,b007020,9;11;5;2;21;22;28;,2022-10-09,2022-10-10,자가용,,9;11;5;2;21;22;28;,28;2;9
b_b003967,B06,b003967,2;3;6;7;9;,2022-10-01,2022-10-04,자가용,,2;3;6;7;9;,6;9;26
b_b015861,B03,b015861,10;,2022-11-06,2022-11-07,,,10;,27;24;28
b_b009955,B01,b009955,2;28;10;27;21;6;22;,2022-10-21,2022-10-23,자가용,,2;28;10;27;21;6;22;,2;10;27
b_b004443,B02,b004443,1;11;2;3;4;,2022-10-08,2022-10-10,자가용,,1;11;2;3;4;,2;1;22
b_b014156,B03,b014156,3;4;22;26;21;,2022-10-28,2022-10-30,자가용,,3;4;22;26;21;,3;22;21
b_b009651,B06,b009651,5;,2022-10-21,2022-10-22,자가용,경상권에 거주하는 40세 이상 3인 이상 친구,5;,3;6;21
b_b008557,B01,b008557,1;22;27;28;8;,2022-10-22,2022-10-24,자가용,,1;22;27;28;8;,8;22;27
b_b016461,B04,b016461,1;,2022-11-05,2022-11-06,,,1;,1;4;22
c_c009415,B03,c009415,1;10;26;3;4;,2022-10-29,2022-10-31,자가용,,1;10;26;3;4;,9;3;21
b_b007073,B06,b007073,11;2;6;,2022-10-15,2022-10-16,자가용,경상권에 거주하는 40세 이상 자녀 동반,11;2;6;,6;9;3
b_b004470,B03,b004470,10;23;,2022-10-02,2022-10-04,자가용,,10;23;,10;23;22
b_b018643,B06,b018643,3;4;6;23;,2022-11-11,2022-11-12,,,3;4;6;23;,27;2;4
b_b018631,B01,b018631,4;,2022-11-09,2022-11-10,,,4;,1;4;21
b_b005604,B05,b005604,11;2;6;9;,2022-10-01,2022-10-02,자가용,경상권에 거주하는 40세 이상 자녀 동반,11;2;6;9;,11;6;26
b_b003996,B01,b003996,1;2;4;5;9;,2022-10-02,2022-10-05,자가용,,1;2;4;5;9;,2;21;4
b_b009434,B01,b009434,22;23;26;5;,2022-10-29,2022-10-31,자가용,,22;23;26;5;,22;26;6
b_b003524,B03,b003524,1;22;3;4;6;,2022-08-27,2022-08-29,대중교통 등,,1;22;3;4;6;,3;22;6
b_b000709,B01,b000709,5;,2022-08-15,2022-08-18,자가용,,5;,5;6;10
b_b003042,B01,b003042,1;21;23;,2022-09-07,2022-09-09,자가용,,1;21;23;,1;21;23
b_b003098,B01,b003098,1;2;3;5;8;,2022-08-20,2022-08-22,자가용,,1;2;3;5;8;,27;22;3
b_b002560,B03,b002560,2;3;4;5;6;,2022-08-29,2022-09-03,대중교통 등,,2;3;4;5;6;,6;3;12
b_b016559,B01,b016559,2;3;4;5;6;,2022-11-03,2022-11-05,자가용,,2;3;4;5;6;,1;2;7
b_b005617,B05,b005617,3;,2022-10-01,2022-10-02,대중교통 등,,3;,3;21;24
b_b001746,B03,b001746,3;6;,2022-08-24,2022-08-27,대중교통 등,,3;6;,3;6;22
b_b004880,B01,b004880,1;22;,2022-10-09,2022-10-10,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,1;22;,22;1;24
b_b006936,B02,b006936,4;,2022-10-08,2022-10-09,자가용,,4;,4;11;26
b_b004456,B02,b004456,2;22;6;9;,2022-09-24,2022-09-26,자가용,,2;22;6;9;,1;22;24
b_b015967,B03,b015967,6;9;21;22;26;,2022-11-05,2022-11-06,,,6;9;21;22;26;,21;22;2
b_b001317,B03,b001317,10;3;4;7;,2022-08-20,2022-08-22,대중교통 등,,10;3;4;7;,3;7;1
b_b005867,B03,b005867,2;3;,2022-10-01,2022-10-02,자가용,,2;3;,2;3;6
b_b009462,B01,b009462,1;4;6;7;8;,2022-10-21,2022-10-22,대중교통 등,,1;4;6;7;8;,22;21;24
b_b006511,B01,b006511,21;25;,2022-10-02,2022-10-03,자가용,,21;25;,21;25;13
b_b007961,B03,b007961,3;22;,2022-10-15,2022-10-17,자가용,경상권에 거주하는 39세 이하 커플,3;22;,3;22;23
b_b018750,B01,b018750,1;6;,2022-11-11,2022-11-12,,,1;6;,1;2;24
b_b005257,B03,b005257,13;3;,2022-10-01,2022-10-03,자가용,,13;3;,13;3;1
b_b008337,B02,b008337,1;3;4;6;,2022-10-23,2022-10-24,대중교통 등,,1;3;4;6;,1;26;4
b_b000594,B06,b000594,1;2;3;5;6;,2022-08-07,2022-08-09,자가용,경상권에 거주하는 40세 이상 자녀 동반,2;,3;28;21
b_b002577,B01,b002577,10;2;22;23;24;,2022-08-19,2022-08-22,자가용,,10;2;22;23;24;,2;22;23
b_b005367,B03,b005367,21;22;24;3;5;,2022-10-16,2022-10-18,대중교통 등,,21;22;24;3;5;,3;21;4
b_b004049,B01,b004049,24;3;,2022-10-01,2022-10-04,대중교통 등,,24;3;,3;24;28
a_a004725,B01,a004725,26;23;,2022-10-23,2022-10-25,자가용,,26;23;,26;11;2
b_b003356,B01,b003356,1;21;22;23;4;,2022-08-26,2022-08-28,자가용,수도권/강원에 거주하는 39세 이하 커플,1;21;22;23;4;,7;1;4
b_b006621,B01,b006621,28;,2022-10-08,2022-10-09,,,28;,28;1;22
b_b015989,B03,b015989,21;22;24;26;,2022-11-01,2022-11-02,,,21;22;24;26;,12;27;22
b_b011842,B03,b011842,2;3;8;24;6;1;11;9;11;12;13;6;11;1;6;23;3;6;,2022-10-28,2022-10-30,자가용,,2;3;8;24;6;1;11;9;11;12;13;6;11;1;6;23;3;6;,11;3;1
