TRAVEL_ID,VISIT_AREA_NM,SI,Dong_Eup,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,DGSTFN_div_mean,REVISIT_INTENTION_div_mean,RCMDTN_INTENTION_div_mean,new_variable,new_variable_renewed
d_d000605,김녕해수욕장,제주,구좌읍,1,5.0,5.0,5.0,150.0,0,d000605,6,남,30,1,4,1,3,4,2,3,6,4,3.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d010886,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,150.0,0,d010886,5,여,20,1,1,1,1,4,4,1,7,1,1.0,10,0,1.0,1.0,1.0,0.0,0.0
d_d009528,보롬왓,서귀포,표선면,1,5.0,5.0,5.0,60.0,0,d009528,22,여,20,0,6,1,3,3,2,4,2,5,1.0,2,0,1.3333333333333333,1.1764705882352942,1.1764705882352942,0.37042892597311583,0.32820411499323626
d_d010461,기억해제주,서귀포,안덕면,4,3.0,3.0,3.0,30.0,0,d010461,23,여,20,0,5,5,3,4,5,4,5,6,2.0,6,0,1.0,1.0,1.0,0.0,0.0
d_d004391,화순금모래해수욕장,서귀포,안덕면,1,3.0,3.0,3.0,300.0,1,d004391,10,남,30,1,1,1,1,7,7,1,7,1,7.0,4,1,0.6923076923076924,0.6923076923076924,0.6923076923076924,-0.5252148090562385,-0.4249644623936046
d_d002756,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,30.0,1,d002756,10,여,30,0,1,1,4,2,4,4,4,7,1.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d000485,김서프제주,서귀포,색달동,5,4.0,4.0,4.0,150.0,0,d000485,23,여,20,1,2,2,4,4,3,4,6,2,2.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d001084,표선해수욕장,서귀포,표선면,1,5.0,5.0,5.0,150.0,0,d001084,2,남,30,1,4,5,4,5,5,5,4,2,1.0,6,3,1.0,1.0,1.0,0.0,0.0
d_d003232,제주동문재래시장,제주,이도일동,4,4.0,4.0,4.0,30.0,1,d003232,6,여,40,1,2,1,4,3,2,2,2,4,2.0,1,0,1.0526315789473684,1.1111111111111112,1.1111111111111112,0.16386161920792597,0.12196670396638855
d_d010215,협재해수욕장,제주,한림읍,1,5.0,4.0,5.0,30.0,1,d010215,21,여,30,0,2,2,3,3,5,5,2,6,3.0,3,3,1.1111111111111112,1.0,1.1111111111111112,0.11420514278308184,0.05983610193947382
d_d009751,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,60.0,1,d009751,28,남,30,0,3,3,4,4,3,4,3,5,2.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d010107,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,90.0,0,d010107,1,남,20,0,1,1,6,3,4,6,1,7,2.0,2,2,1.0,1.0,1.0,0.0,0.0
d_d004371,섭지코지,서귀포,성산읍,1,3.0,3.0,2.0,30.0,1,d004371,26,여,30,0,4,4,2,3,4,4,6,2,1.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d003452,신화테마파크,서귀포,안덕면,6,3.0,4.0,3.0,60.0,1,d003452,23,남,40,1,2,2,1,4,4,3,4,1,3.0,2,2,1.0,1.1428571428571428,1.0,0.09701454919786276,0.1203727979034215
d_d002906,아르떼뮤지엄 제주,제주,애월읍,3,5.0,4.0,5.0,60.0,0,d002906,6,여,40,1,2,5,2,4,4,2,6,5,9.0,2,8,1.1111111111111112,1.1428571428571428,1.25,0.29270282081163845,0.18020889984289531
d_d007594,카멜리아힐,서귀포,안덕면,1,5.0,5.0,4.0,90.0,1,d007594,2,여,30,0,4,2,1,2,4,4,3,7,3.0,3,3,1.1111111111111112,1.1111111111111112,0.8888888888888888,0.05928789714119826,0.15345938919769067
d_d002670,금능해수욕장,제주,한림읍,1,5.0,4.0,4.0,720.0,0,d002670,10,여,30,0,1,1,1,4,1,2,1,7,2.0,3,0,1.0,1.0,1.0,0.0,0.0
d_d003763,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,120.0,0,d003763,5,여,20,0,5,2,1,1,5,6,2,7,3.0,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d004391,산방산탄산온천,서귀포,안덕면,6,5.0,5.0,5.0,60.0,1,d004391,10,남,30,1,1,1,1,7,7,1,7,1,7.0,4,1,1.153846153846154,1.153846153846154,1.153846153846154,0.2626074045281195,0.21248223119680246
d_d001519,에코랜드테마파크,제주,조천읍,6,3.0,3.0,3.0,120.0,0,d001519,22,여,30,1,1,1,2,4,4,2,2,6,1.0,1,7,0.75,0.75,0.75,-0.4267370323581939,-0.34528362569480375
d_d003745,테디베어뮤지엄 제주점,서귀포,색달동,3,5.0,5.0,5.0,90.0,0,d003745,2,여,20,0,5,5,6,2,2,4,2,6,2.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d000054,용두암,제주,용담2동,1,2.0,1.0,1.0,30.0,0,d000054,2,남,40,1,2,2,2,1,2,6,1,2,2.0,2,4,0.7272727272727273,0.5,0.4444444444444444,-0.7858019168244061,-0.5681752246952292
d_d004346,서귀포매일올레시장,서귀포,서귀동,4,3.0,2.0,1.0,60.0,0,d004346,5,남,20,0,4,4,3,5,5,3,5,4,1.0,1,0,0.8571428571428571,0.8,0.5,-0.4921835980198973,-0.24545404812982788
d_d006064,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,30.0,1,d006064,1,남,20,0,4,3,3,5,4,4,3,6,3.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d004464,한라생태숲,제주,용강동,6,4.0,4.0,4.0,30.0,0,d004464,24,남,30,0,2,2,1,2,6,4,2,7,1.0,3,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d003260,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,60.0,0,d003260,3,남,20,0,6,1,4,1,1,4,1,7,2.0,2,0,1.0,1.0714285714285714,1.3636363636363638,0.26184492099202095,0.06018639895171075
d_d000224,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,60.0,1,d000224,12,여,30,0,3,2,2,2,5,6,2,7,1.0,4,6,0.9230769230769231,0.9230769230769231,1.0,-0.08617458475782917,-0.1062411155984011
d_d001027,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,90.0,0,d001027,2,남,30,0,2,1,2,5,2,4,6,4,2.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d009830,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,90.0,0,d009830,22,여,20,0,4,1,6,4,1,3,5,2,1.0,4,0,1.0,1.0,1.0,0.0,0.0
d_d009732,산방산탄산온천,서귀포,안덕면,6,4.0,4.0,3.0,210.0,0,d009732,28,남,30,0,1,6,1,6,1,6,7,4,4.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d009258,스누피가든,제주,구좌읍,6,4.0,3.0,3.0,90.0,0,d009258,2,여,20,0,1,3,1,5,2,1,1,7,7.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d003100,세화해변,제주,구좌읍,1,4.0,5.0,4.0,60.0,0,d003100,24,여,20,0,5,4,2,4,4,4,3,6,2.0,1,0,1.0,1.1111111111111112,1.0,0.07545576048722666,0.09362328725821681
d_d006739,사라봉공원,제주,건입동,1,5.0,1.0,5.0,60.0,0,d006739,28,남,20,0,4,2,2,6,4,5,2,4,1.0,3,0,1.1904761904761905,0.2777777777777778,1.0869565217391306,-0.3554149652263064,-0.5059751924250253
d_d011147,제주돌문화공원,제주,조천읍,1,5.0,5.0,5.0,60.0,0,d011147,1,여,20,0,1,1,1,1,1,1,7,1,2.0,2,3,1.0,1.0,1.0,0.0,0.0
d_d009103,신세계사이먼 제주프리미엄전문점,서귀포,안덕면,4,4.0,3.0,3.0,30.0,0,d009103,2,남,20,0,3,1,1,4,3,2,3,3,1.0,1,0,0.8888888888888888,0.8571428571428571,0.8571428571428571,-0.22984440714224613,-0.18020889984289543
d_d010444,제주항공우주박물관,서귀포,안덕면,2,5.0,5.0,4.0,240.0,0,d010444,6,여,30,0,4,1,4,5,6,3,3,7,1.0,1,0,1.1764705882352942,1.0526315789473684,0.9411764705882353,0.0790848343842444,0.13938168187448052
d_d002588,아쿠아플라넷 제주,서귀포,성산읍,6,5.0,5.0,5.0,120.0,0,d002588,1,여,30,0,4,4,5,4,4,5,3,4,3.0,4,3,1.0869565217391306,1.1904761904761905,1.1363636363636362,0.24771676335398565,0.20732531756299089
d_d011147,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,30.0,0,d011147,1,여,20,0,1,1,1,1,1,1,7,1,2.0,2,3,1.0,1.0,1.0,0.0,0.0
d_d000630,여미지식물원,서귀포,색달동,6,5.0,5.0,5.0,90.0,0,d000630,1,남,30,1,2,1,7,1,7,7,7,1,1.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d002089,산방산랜드,서귀포,안덕면,6,4.0,3.0,4.0,30.0,0,d002089,22,여,20,0,3,2,3,5,2,5,3,5,2.0,1,1,0.8421052631578947,0.6666666666666666,0.8421052631578947,-0.38865880015342774,-0.3659001118991657
d_d001727,해녀박물관,제주,구좌읍,2,5.0,5.0,5.0,60.0,0,d001727,1,여,20,0,6,2,1,1,7,1,1,7,1.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d004321,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,1,d004321,22,여,40,0,2,1,3,4,6,2,2,7,7.0,2,0,1.0,1.0,1.0,0.0,0.0
d_d002325,아쿠아플라넷 제주,서귀포,성산읍,6,4.0,4.0,5.0,90.0,0,d002325,2,남,30,1,2,2,1,1,6,6,4,2,3.0,1,7,1.0,1.0,1.0,0.0,0.0
d_d000431,9.81파크,제주,애월읍,5,4.0,3.0,4.0,180.0,0,d000431,23,남,30,1,7,1,1,1,7,7,4,1,2.0,1,5,0.8571428571428571,0.6923076923076924,0.8571428571428571,-0.3557895972351833,-0.3361966188570225
d_d000537,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,0,d000537,1,여,20,1,1,1,1,1,5,1,1,5,3.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d002686,서귀포매일올레시장,서귀포,서귀동,4,3.0,2.0,2.0,60.0,0,d002686,9,남,30,1,3,6,4,2,1,4,2,1,3.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d007365,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,60.0,1,d007365,1,여,30,0,4,1,2,3,1,4,1,6,1.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d011813,세화해변,제주,구좌읍,1,4.0,5.0,4.0,30.0,0,d011813,22,여,20,0,1,2,2,5,4,5,7,2,7.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d000334,제주동문시장,제주,일도일동,4,4.0,3.0,3.0,30.0,0,d000334,5,여,30,0,1,2,4,4,4,2,2,3,1.0,1,3,0.8421052631578947,0.6666666666666666,0.6666666666666666,-0.49158485762377785,-0.3659001118991657
d_d006013,신세계사이먼 제주프리미엄전문점,서귀포,안덕면,4,5.0,5.0,5.0,30.0,0,d006013,1,여,40,0,1,1,1,1,1,4,1,4,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d007377,서귀포매일올레시장,서귀포,서귀동,4,5.0,4.0,5.0,90.0,0,d007377,2,남,20,1,6,7,5,3,2,3,6,7,4.0,3,0,1.153846153846154,1.1428571428571428,1.1111111111111112,0.23007301494960872,0.20322278520423145
d_d010245,항파두리 항몽유적지,제주,애월읍,2,4.0,3.0,4.0,60.0,0,d010245,22,여,30,1,2,7,2,1,4,4,5,7,1.0,2,1,0.851063829787234,0.6666666666666666,0.851063829787234,-0.3794507707241086,-0.3610757005445832
d_d001336,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,30.0,1,d001336,22,여,20,0,2,4,2,4,6,4,7,6,1.0,6,0,1.0,1.0,1.0,0.0,0.0
d_d010184,마라도,서귀포,대정읍,1,5.0,5.0,5.0,90.0,0,d010184,1,여,20,0,2,1,3,2,5,4,1,6,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d011457,노형수퍼마켙,제주,해안동,3,5.0,5.0,5.0,90.0,0,d011457,1,여,20,0,4,1,3,2,4,5,2,5,1.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d002574,용두암,제주,용담2동,1,4.0,3.0,3.0,60.0,1,d002574,2,여,30,1,4,4,3,3,3,3,3,4,1.0,1,2,0.8888888888888888,0.75,0.75,-0.3654637327100357,-0.27048849827046156
d_d001522,제주항공우주박물관,서귀포,안덕면,2,4.0,4.0,4.0,90.0,0,d001522,4,남,40,1,2,2,6,2,6,6,2,3,2.0,6,5,0.875,0.9032258064516129,0.9032258064516129,-0.17764084438973307,-0.14885847777777425
d_d000806,제주곶자왈도립공원,서귀포,대정읍,1,4.0,4.0,4.0,60.0,0,d000806,6,남,30,0,3,2,2,4,2,4,5,4,2.0,4,1,1.1428571428571428,1.3333333333333333,1.1428571428571428,0.37320246503992777,0.3578019928396879
d_d002440,김녕해수욕장,제주,구좌읍,1,5.0,5.0,5.0,120.0,1,d002440,11,여,40,0,1,1,2,4,4,4,3,4,3.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d000308,협재해수욕장,제주,한림읍,1,4.0,4.0,4.0,30.0,1,d000308,24,여,20,0,4,2,4,4,4,2,3,4,1.0,2,3,1.0,1.0526315789473684,1.0526315789473684,0.06662001957715968,0.04434787291178683
d_d010155,오설록티뮤지엄,서귀포,안덕면,3,3.0,4.0,4.0,120.0,0,d010155,22,여,20,0,2,2,2,3,3,5,5,6,1.0,3,1,0.8571428571428571,0.9411764705882353,1.0,-0.10297113266915855,-0.12649740078997604
d_d010736,포도뮤지엄,서귀포,안덕면,3,5.0,5.0,5.0,60.0,0,d010736,6,남,20,0,4,2,4,2,5,3,1,6,3.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d003446,윈드1947카트테마파크,서귀포,토평동,5,4.0,5.0,4.0,90.0,0,d003446,12,남,30,0,2,6,2,4,3,2,3,3,7.0,1,3,0.8888888888888888,1.25,1.0,0.12075682137773316,0.1508162943915139
d_d001287,제주시민속오일시장,제주,도두일동,4,5.0,5.0,5.0,60.0,1,d001287,8,남,50,1,1,2,1,6,1,1,1,7,1.0,20,0,1.0,1.1111111111111112,1.0,0.07545576048722666,0.09362328725821681
d_d003049,스누피가든,제주,구좌읍,3,5.0,5.0,5.0,120.0,0,d003049,2,여,20,0,4,2,2,3,4,4,5,5,1.0,5,3,1.153846153846154,1.153846153846154,1.153846153846154,0.2626074045281195,0.21248223119680246
d_d004321,비자림,제주,구좌읍,1,5.0,5.0,5.0,60.0,1,d004321,22,여,40,0,2,1,3,4,6,2,2,7,7.0,2,0,1.0,1.0,1.0,0.0,0.0
d_d000784,서귀포매일올레시장,서귀포,서귀동,4,3.0,4.0,4.0,60.0,0,d000784,4,여,20,0,4,6,2,4,6,2,7,1,3.0,2,1,0.8571428571428571,1.3333333333333333,1.0,0.16334331610928832,0.20393773070961244
d_d001519,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,60.0,0,d001519,22,여,30,1,1,1,2,4,4,2,2,6,1.0,1,7,1.25,1.25,1.25,0.4267370323581939,0.34528362569480375
d_d007594,한라산아래첫마을,서귀포,안덕면,7,4.0,4.0,5.0,60.0,1,d007594,2,여,30,0,4,2,1,2,4,4,3,7,3.0,3,3,0.8888888888888888,0.8888888888888888,1.1111111111111112,-0.05928789714119826,-0.15345938919769067
d_d006215,오설록티뮤지엄,서귀포,안덕면,3,5.0,5.0,5.0,90.0,1,d006215,5,여,30,0,4,5,5,3,6,4,6,2,1.0,3,3,1.0,1.0,1.0,0.0,0.0
d_d009523,김녕해수욕장,제주,구좌읍,1,5.0,5.0,5.0,60.0,1,d009523,2,여,40,0,2,1,1,3,4,1,4,6,1.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d004874,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,1,d004874,22,남,20,1,7,1,1,1,1,7,7,7,2.0,2,2,1.0,1.0,1.0,0.0,0.0
d_d005629,천제연폭포,서귀포,중문동,2,5.0,5.0,5.0,60.0,0,d005629,3,남,40,1,4,4,4,4,4,4,4,4,2.0,1,3,1.3636363636363638,1.3636363636363638,1.3636363636363638,0.6207084107028278,0.5022307282833511
d_d003814,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,60.0,0,d003814,23,남,30,0,6,1,1,2,1,2,1,7,3.0,6,1,1.0,1.0,1.0,0.0,0.0
d_d004615,용두암,제주,용담2동,1,4.0,4.0,4.0,30.0,1,d004615,1,여,20,0,2,2,2,4,5,3,7,4,1.0,2,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d005761,오설록티뮤지엄,서귀포,안덕면,3,5.0,5.0,5.0,120.0,0,d005761,2,남,30,1,1,1,1,1,1,4,1,5,3.0,4,1,1.0416666666666667,1.0869565217391306,1.0869565217391306,0.12844984832627693,0.09570893695112467
d_d001834,파라토도스,제주,한림읍,1,3.0,3.0,2.0,120.0,0,d001834,6,여,30,0,2,1,1,1,1,2,7,1,1.0,2,0,0.75,0.75,0.5714285714285714,-0.5315010551405147,-0.34528362569480375
d_d012203,성산일출봉,서귀포,성산읍,7,5.0,5.0,5.0,30.0,1,d012203,1,여,30,0,2,6,6,2,2,3,2,7,2.0,2,3,1.0,1.0,1.0,0.0,0.0
d_d009192,제주동문재래시장,제주,이도일동,4,4.0,5.0,4.0,30.0,0,d009192,22,여,20,0,6,3,5,2,1,5,3,6,3.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d002025,제주4.3평화공원,제주,봉개동,2,4.0,4.0,3.0,30.0,0,d002025,22,여,20,1,3,2,3,2,3,5,4,6,3.0,6,1,0.9230769230769231,0.9230769230769231,0.75,-0.2328442166530781,-0.1062411155984011
d_d009076,오설록티뮤지엄,서귀포,안덕면,3,4.0,3.0,3.0,60.0,1,d009076,10,여,20,0,2,6,2,2,2,6,4,5,1.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d000806,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,30.0,0,d000806,6,남,30,0,3,2,2,4,2,4,5,4,2.0,4,1,1.1428571428571428,1.3333333333333333,1.1428571428571428,0.37320246503992777,0.3578019928396879
d_d001291,비자림,제주,구좌읍,1,4.0,2.0,3.0,90.0,0,d001291,3,여,40,1,2,4,1,6,2,1,3,1,1.0,1,0,0.96,0.48,0.6923076923076924,-0.551296139403812,-0.45969798106666493
d_d000494,김녕요트투어,제주,구좌읍,5,4.0,4.0,4.0,90.0,1,d000494,27,남,60,0,2,2,3,1,2,4,6,3,9.0,2,4,1.0,1.2,1.2,0.25315607439320703,0.1685219170647901
d_d002320,용두암,제주,용담2동,1,5.0,4.0,4.0,30.0,0,d002320,22,여,20,0,2,1,2,6,6,3,6,6,1.0,4,0,1.0,0.8571428571428571,0.8571428571428571,-0.1808257674237194,-0.12037279790342159
d_d005188,카멜리아힐,서귀포,안덕면,1,4.0,4.0,4.0,120.0,0,d005188,2,여,30,0,3,3,2,4,5,5,5,5,1.0,2,2,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d007060,표선해수욕장,서귀포,표선면,1,5.0,4.0,4.0,30.0,1,d007060,28,남,40,1,1,2,1,5,6,1,2,7,7.0,5,0,1.0,1.0,1.0,0.0,0.0
d_d004465,제주동문재래시장,제주,이도일동,4,1.0,5.0,5.0,30.0,0,d004465,28,남,30,0,1,1,1,4,2,1,6,7,4.0,2,0,0.3333333333333333,1.0,1.0,-0.2941118383111603,-0.3590166116368428
d_d000049,제주동문재래시장,제주,이도일동,4,5.0,5.0,5.0,60.0,0,d000049,1,남,20,0,1,4,1,4,6,4,1,7,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d003875,한림공원,제주,한림읍,1,5.0,5.0,5.0,180.0,0,d003875,21,여,30,1,1,1,4,2,4,4,2,6,3.0,6,4,1.25,1.3636363636363638,1.3636363636363638,0.570575710990698,0.44103471493616186
d_d001300,섭지코지,서귀포,성산읍,1,4.0,4.0,4.0,60.0,1,d001300,21,여,30,0,2,3,3,3,4,3,4,5,10.0,2,0,1.0,1.0,1.0,0.0,0.0
d_d006657,제주라프,제주,조천읍,5,5.0,5.0,5.0,60.0,0,d006657,22,남,30,0,5,1,3,6,4,5,2,7,4.0,1,1,1.0416666666666667,1.0869565217391306,1.0869565217391306,0.12844984832627693,0.09570893695112467
d_d006014,대정오일시장,서귀포,대정읍,4,5.0,5.0,5.0,30.0,0,d006014,1,여,30,0,5,1,1,4,4,4,7,2,3.0,3,1,1.153846153846154,1.153846153846154,1.153846153846154,0.2626074045281195,0.21248223119680246
d_d002404,한라수목원,제주,연동,1,5.0,5.0,5.0,30.0,0,d002404,23,남,50,0,5,3,5,3,2,4,2,3,1.0,2,0,1.0,1.0,1.0,0.0,0.0
d_d004964,성산일출봉,서귀포,성산읍,7,5.0,5.0,5.0,30.0,0,d004964,1,남,30,0,1,2,1,4,2,7,7,6,7.0,5,4,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.08983937523330389,0.0726912896199586
d_d000046,아쿠아플라넷 제주,서귀포,성산읍,6,4.0,2.0,5.0,210.0,0,d000046,11,남,40,1,3,5,6,6,3,2,4,2,2.0,1,3,1.0,0.75,1.0714285714285714,-0.12786985198333164,-0.2106523963309877
d_d002242,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,90.0,0,d002242,24,남,50,1,1,1,2,1,2,2,4,4,3.0,4,2,1.0,1.0,1.0,0.0,0.0
d_d000116,제주동문재래시장,제주,이도일동,4,4.0,3.0,3.0,60.0,0,d000116,23,남,30,0,4,1,5,2,2,6,6,4,2.0,7,0,1.090909090909091,1.0,1.125,0.1134409757173282,0.04895681067775136
d_d001059,이중섭미술관,서귀포,서귀동,3,5.0,5.0,5.0,30.0,0,d001059,4,남,30,1,1,1,4,2,6,5,2,4,6.0,4,0,1.0,1.0,1.0,0.0,0.0
d_d002242,세화해변,제주,구좌읍,1,4.0,4.0,4.0,60.0,0,d002242,24,남,50,1,1,1,2,1,2,2,4,4,3.0,4,2,1.0,1.0,1.0,0.0,0.0
d_d000148,제주동문시장,제주,일도일동,4,4.0,4.0,3.0,60.0,1,d000148,22,여,50,0,2,1,2,4,2,3,2,2,3.0,6,3,1.0,1.2,0.8999999999999999,0.07715251611890825,0.1685219170647901
d_d006014,오설록티뮤지엄,서귀포,안덕면,3,3.0,3.0,3.0,60.0,0,d006014,1,여,30,0,5,1,1,4,4,4,7,2,3.0,3,1,0.6923076923076924,0.6923076923076924,0.6923076923076924,-0.5252148090562385,-0.4249644623936046
d_d007893,약천사,서귀포,대포동,2,5.0,5.0,5.0,60.0,0,d007893,22,여,20,1,6,2,2,5,6,2,6,6,2.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d004363,카멜리아힐,서귀포,안덕면,1,5.0,4.0,5.0,60.0,1,d004363,2,여,20,0,7,7,4,7,7,6,1,4,2.0,2,0,1.1764705882352942,1.2307692307692308,1.1111111111111112,0.2997554469778578,0.2894821748066824
d_d002447,산지등대,제주,건입동,1,4.0,3.0,4.0,30.0,0,d002447,28,남,30,0,2,1,6,1,2,4,2,5,1.0,4,3,1.0,0.8181818181818182,1.0,-0.1234730626154617,-0.15320174278617285
d_d007179,신화테마파크,서귀포,안덕면,6,5.0,4.0,3.0,60.0,1,d007179,23,남,30,1,4,4,2,2,4,4,1,6,1.0,6,1,1.1111111111111112,1.1428571428571428,1.0,0.14603318891638947,0.18020889984289531
d_d000840,만장굴,제주,구좌읍,1,3.0,3.0,3.0,60.0,0,d000840,5,남,30,1,3,1,3,1,1,4,4,2,2.0,2,2,1.0,1.0,1.0,0.0,0.0
d_d001247,중문대포주상절리대,서귀포,중문동,1,4.0,4.0,5.0,30.0,0,d001247,1,남,20,1,2,2,1,2,2,1,3,5,3.0,2,1,1.0,0.9230769230769231,1.153846153846154,0.03801963159822719,-0.06481612194799617
d_d009284,제주동문시장,제주,일도일동,4,4.0,3.0,3.0,30.0,1,d009284,1,여,20,0,3,2,2,6,2,1,7,7,4.0,2,0,1.1428571428571428,1.0,1.0,0.06302396535239144,0.07693213106503771
d_d007009,남원큰엉해변,서귀포,남원읍,1,4.0,3.0,4.0,60.0,0,d007009,23,여,30,0,2,2,2,2,3,2,4,1,2.0,1,3,1.0,0.8181818181818182,1.0,-0.1234730626154617,-0.15320174278617285
d_d003038,왈종미술관,서귀포,동홍동,3,5.0,3.0,4.0,60.0,0,d003038,12,여,30,0,1,7,1,4,7,4,4,7,3.0,2,3,1.0,1.0,1.0,0.0,0.0
d_d011314,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,60.0,1,d011314,2,남,30,0,3,1,1,3,6,4,6,7,1.0,1,1,1.1111111111111112,1.4285714285714286,1.1111111111111112,0.40524879037667033,0.4209544956497385
d_d001598,오설록티뮤지엄,서귀포,안덕면,3,3.0,3.0,3.0,60.0,1,d001598,2,여,40,0,4,1,1,1,1,1,2,6,7.0,3,3,0.9230769230769231,1.2,1.0,0.10188438753341249,0.12709692341438522
d_d009193,성이시돌목장,제주,한림읍,2,4.0,4.0,4.0,30.0,1,d009193,13,여,40,0,2,3,1,4,3,4,2,5,2.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d002416,9.81파크,제주,애월읍,5,4.0,2.0,4.0,120.0,0,d002416,1,여,20,0,5,2,2,4,3,6,4,3,2.0,2,0,0.8333333333333334,0.45454545454545453,0.8333333333333334,-0.5417269020210078,-0.5493593812677292
d_d000299,오설록티뮤지엄,서귀포,안덕면,3,5.0,5.0,5.0,120.0,1,d000299,2,여,40,1,6,1,6,1,1,6,2,6,5.0,5,2,1.0,1.0,1.0,0.0,0.0
d_d004363,포도뮤지엄,서귀포,안덕면,3,4.0,2.0,4.0,30.0,0,d004363,2,여,20,0,7,7,4,7,7,6,1,4,2.0,2,0,0.9411764705882353,0.6153846153846154,0.8888888888888888,-0.3523305646925912,-0.3557585460608789
d_d001935,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,60.0,1,d001935,21,여,30,0,2,3,4,4,3,2,5,3,2.0,4,2,1.0526315789473684,1.0526315789473684,1.1111111111111112,0.124148061056754,0.0726912896199586
d_d007586,소라의성,서귀포,동홍동,3,5.0,5.0,5.0,90.0,1,d007586,11,남,20,1,2,2,4,2,4,6,4,7,5.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d010501,제주현대미술관,제주,한경면,3,4.0,5.0,4.0,30.0,0,d010501,1,여,20,0,1,4,3,4,3,2,6,6,1.0,1,1,0.9230769230769231,1.0714285714285714,0.9230769230769231,-0.030557824250894434,0.018761405301305833
d_d004943,9.81파크,제주,애월읍,5,5.0,5.0,5.0,60.0,0,d004943,22,여,20,0,6,4,1,3,3,5,7,7,2.0,2,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.18966090327030843,0.15345938919769067
d_d003924,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,60.0,0,d003924,2,여,30,0,4,1,1,4,6,2,5,7,3.0,1,2,1.0,1.090909090909091,1.0,0.061736531307730956,0.07660087139308656
